t
t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits
72.101624 0.398621 0.078168 5.567370 -0.040603 -0.021756 0.148012
72.134842 0.397244 0.077428 5.572267 -0.040343 -0.021720 0.143186
72.167084 0.395916 0.076711 5.576984 -0.040004 -0.021670 0.140557
72.199326 0.394602 0.075997 5.581389 -0.039557 -0.021570 0.123893
72.232544 0.393265 0.075265 5.585258 -0.039082 -0.021441 0.106099
72.264786 0.391981 0.074559 5.588483 -0.038648 -0.021293 0.087626
72.297020 0.390711 0.073859 5.591057 -0.038261 -0.021141 0.070765
72.330238 0.389415 0.073142 5.593177 -0.037898 -0.020991 0.052329
72.362480 0.388170 0.072451 5.594415 -0.037533 -0.020837 0.020705
72.394722 0.386936 0.071765 5.594520 -0.037177 -0.020694 -0.011384
72.427940 0.385677 0.071063 5.593568 -0.036810 -0.020559 -0.045541
72.462135 0.384394 0.070345 5.591343 -0.036427 -0.020439 -0.078077
72.496330 0.383125 0.069631 5.588038 -0.036011 -0.020329 -0.111759
72.528572 0.381943 0.068961 5.583808 -0.035592 -0.020228 -0.141112
72.560814 0.380774 0.068295 5.578868 -0.035173 -0.020136 -0.154568
